date_jalali,shift,OperatorCode_FK,typeOfWorkers,workerscount,productName,GlazeType,wagon_no,TotalCount,Grade1Count,WasteCount
1404/02/10,2,1,,,91000000,91000001,31,1504,1380,124
1404/02/11,1,2,,,91000000,91000001,64,1504,1420,84
1404/02/11,1,2,,,91000000,91000001,11,1504,1420,84
1404/02/11,1,2,,,91000000,91000001,47,1504,1415,89
1404/02/11,1,2,,,91000000,91000001,38,1504,1425,79
1404/02/11,1,2,,,91000000,91000001,71,1504,1420,84
1404/02/11,1,2,,,91000000,91000001,2,1504,1420,84
1404/02/11,1,2,,,91000000,91000001,41,1504,1415,89
1404/02/11,1,2,,,91000000,91000001,66,74,65,9
1404/02/13,1,1,,,91000000,91000001,10,1410,1280,130
1404/02/13,1,1,,,91000000,91000001,17,1504,1400,104
1404/02/13,1,1,,,91000000,91000001,3,1504,1370,134
1404/02/13,1,1,,,91000000,91000001,49,1504,1360,144
1404/02/13,1,1,,,91000000,91000001,63,1504,1400,104
1404/02/13,1,1,,,91000000,91000001,27,1457,1300,157
1404/02/13,1,1,,,91000000,91000001,46,1504,1340,164
1404/02/13,1,1,,,91000000,91000001,44,1504,1330,174
1404/02/13,1,1,,,91000000,91000001,34,1504,1390,114
1404/02/13,1,1,,,91000000,91000001,70,1504,1370,134
1404/02/13,1,1,,,91000000,91000001,20,1504,1360,144
1404/02/13,1,1,,,92000000,92000001,13,820,720,100
1404/02/13,1,1,,,91000000,91000001,1,114,100,14
1404/02/13,1,1,,,93000000,93000001,10,42,37,5
1404/02/13,2,2,,,91000000,91000001,1,1390,1320,70
1404/02/13,2,2,,,91000000,91000001,21,1504,1380,124
1404/02/13,2,2,,,91000000,91000001,65,1504,1400,104
1404/02/13,2,2,,,91000000,91000001,80,1457,1320,137
1404/02/13,2,2,,,91000000,91000001,73,634,580,54
1404/02/13,2,2,,,93000000,93000001,80,19,18,1
1404/02/14,1,1,,,91000000,91000001,73,870,780,90
1404/02/14,1,1,,,91000000,91000001,42,1504,1360,144
1404/02/14,1,1,,,91000000,91000001,29,1504,1360,144
1404/02/14,1,1,,,91000000,91000001,19,1504,1390,114
1404/02/14,1,1,,,91000000,91000001,50,1504,1380,124
1404/02/14,1,1,,,91000000,91000001,67,1504,1380,124
1404/02/14,1,1,,,91000000,91000001,57,1504,1370,134
1404/02/14,1,1,,,91000000,91000001,52,1504,1360,144
1404/02/14,1,1,,,91000000,91000001,51,1504,1320,184
1404/02/14,1,1,,,91000000,91000001,28,1504,1360,144
1404/02/14,1,1,,,91000000,91000001,55,650,540,110
1404/02/14,1,1,,,91000000,91000001,78,1064,1000,64
1404/02/14,1,1,,,92000000,92000001,78,220,180,40
1404/02/14,1,1,,,93000000,93000001,78,6,5,1
1404/02/14,2,2,,,91000000,91000001,55,854,800,54
1404/02/14,2,2,,,91000000,91000001,30,1504,1370,134
1404/02/14,2,2,,,91000000,91000001,9,1504,1360,144
1404/02/14,2,2,,,91000000,91000001,36,752,670,82
1404/02/15,1,1,,,91000000,91000001,36,752,700,52
1404/02/15,1,1,,,91000000,91000001,74,1504,1340,164
1404/02/15,1,1,,,91000000,91000001,69,1504,1380,124
1404/02/15,1,1,,,91000000,91000001,40,1504,1350,154
1404/02/15,1,1,,,91000000,91000001,58,1504,1340,164
1404/02/15,1,1,,,91000000,91000001,25,1504,1320,184
1404/02/15,1,1,,,91000000,91000001,56,1504,1320,184
1404/02/15,1,1,,,91000000,91000001,72,1504,1320,184
1404/02/15,1,1,,,91000000,91000001,54,1504,1350,154
1404/02/15,1,1,,,91000000,91000001,45,1504,1380,124
1404/02/15,1,1,,,91000000,91000001,60,1504,1390,114
1404/02/15,1,1,,,91000000,91000001,66,864,710,154
1404/02/15,1,1,,,91000000,91000001,7,1410,1300,110
1404/02/15,1,1,,,93000000,93000001,7,34,26,8
1404/02/15,2,2,,,91000000,91000001,66,640,600,40
1404/02/15,2,2,,,91000000,91000001,77,1504,1400,104
1404/02/15,2,2,,,91000000,91000001,18,1504,1400,104
1404/02/15,2,2,,,92000000,92000001,35,820,720,100
1404/02/16,1,1,,,91000000,91000001,26,1504,1380,124
1404/02/16,1,1,,,91000000,91000001,75,1504,1390,114
1404/02/16,1,1,,,91000000,91000001,23,1504,1400,104
1404/02/16,1,1,,,91000000,91000001,43,1504,1370,134
1404/02/16,1,1,,,91000000,91000001,61,1457,1350,107
1404/02/16,1,1,,,91000000,91000001,68,1504,1370,134
1404/02/16,1,1,,,91000000,91000001,8,1504,1320,184
1404/02/16,1,1,,,91000000,91000001,4,1504,1350,154
1404/02/16,1,1,,,91000000,91000001,14,1420,1270,150
1404/02/16,1,1,,,93000000,93000001,14,12,9,3
1404/02/16,2,1,,,91000000,91000001,12,1504,1400,104
1404/02/16,2,1,,,91000000,91000001,53,1504,1400,104
1404/02/17,1,1,,,91000000,91000001,6,1504,1400,104
1404/02/17,1,1,,,91000000,91000001,79,1504,1400,104
1404/02/17,1,1,,,91000000,91000001,76,1504,1350,154
1404/02/17,1,1,,,91000000,91000001,15,1504,1370,134
1404/02/17,1,1,,,91000000,91000001,24,1504,1350,154
1404/02/17,1,1,,,91000000,91000001,6,1504,1380,124
1404/02/17,1,1,,,91000000,91000001,32,1504,1400,104
1404/02/17,1,1,,,91000000,91000001,39,1504,1350,154
1404/02/17,2,1,,,91000000,91000001,5,1457,1320,137
1404/02/17,2,1,,,91000000,91000001,11,1504,1380,124
1404/02/17,2,1,,,91000000,91000001,1,114,100,14
1404/02/18,1,1,,,91000000,91000001,38,1390,1270,120
1404/02/18,1,1,,,91000000,91000001,47,1504,1370,134
1404/02/18,1,1,,,91000000,91000001,41,1504,1340,164
1404/02/18,1,1,,,91000000,91000001,2,1504,1380,124
1404/02/18,1,1,,,91000000,91000001,71,1504,1380,124
1404/02/18,1,1,,,91000000,91000001,27,1504,1340,164
1404/02/18,1,1,,,91000000,91000001,64,1504,1320,184
1404/02/20,1,1,,,91000000,91000001,80,1457,1350,107
1404/02/20,1,1,,,91000000,91000001,65,1504,1400,104
1404/02/20,1,1,,,91000000,91000001,73,1504,1360,144
1404/02/20,1,1,,,91000000,91000001,42,1504,1380,124
1404/02/20,1,1,,,91000000,91000001,29,1504,1380,124
1404/02/20,1,1,,,91000000,91000001,67,1504,1400,104
1404/02/20,1,1,,,91000000,91000001,50,1504,1400,104
1404/02/20,1,1,,,91000000,91000001,57,1504,1400,104
1404/02/20,1,1,,,91000000,91000001,78,1457,1370,87
1404/02/20,1,1,,,91000000,91000001,19,1457,1360,97
1404/02/20,2,1,,,91000000,91000001,30,1504,1370,134
1404/02/20,2,1,,,91000000,91000001,51,1504,1400,104
1404/02/20,2,1,,,91000000,91000001,28,1504,1400,104
1404/02/20,2,1,,,91000000,91000001,1,674,630,44
1404/02/21,1,1,,,91000000,91000001,1,830,760,70
1404/02/21,1,1,,,91000000,91000001,31,1504,1400,104
1404/02/21,1,1,,,91000000,91000001,10,1504,1400,104
1404/02/21,1,1,,,91000000,91000001,17,1504,1380,124
1404/02/21,1,1,,,91000000,91000001,21,1504,1350,154
1404/02/21,1,1,,,91000000,91000001,52,1504,1380,124
1404/02/21,1,1,,,91000000,91000001,36,1504,1330,174
1404/02/21,1,1,,,91000000,91000001,25,640,600,40
1404/02/21,2,1,,,91000000,91000001,7,1504,1400,104
1404/02/21,2,1,,,91000000,91000001,56,1504,1400,104
1404/02/21,2,1,,,91000000,91000001,54,1504,1390,114
1404/02/21,2,1,,,91000000,91000001,25,864,810,54
1404/02/22,1,1,,,91000000,91000001,37,1504,1410,94
1404/02/22,1,1,,,91000000,91000001,59,1504,1400,104
1404/02/22,1,1,,,91000000,91000001,69,1504,1400,104
1404/02/22,1,1,,,91000000,91000001,74,1504,1390,114
1404/02/22,2,1,,,91000000,91000001,35,1504,1380,124
1404/02/22,2,1,,,91000000,91000001,26,1504,1360,144
1404/02/22,2,1,,,91000000,91000001,75,504,460,44
1404/02/23,1,1,,,91000000,91000001,75,1000,920,80
1404/02/23,1,1,,,91000000,91000001,43,1504,1400,104
1404/02/23,1,1,,,91000000,91000001,61,1504,1380,124
1404/02/23,1,1,,,91000000,91000001,45,1504,1350,154
1404/02/23,1,1,,,91000000,91000001,68,1504,1350,154
1404/02/23,2,1,,,91000000,91000001,8,1450,1340,110
1404/02/23,2,1,,,91000000,91000001,14,1504,1400,104
1404/02/23,2,1,,,91000000,91000001,60,1504,1400,104
1404/02/23,2,1,,,91000000,91000001,4,74,60,14
1404/02/24,1,1,,,91000000,91000001,4,1430,1350,80
1404/02/24,1,1,,,91000000,91000001,13,1504,1380,124
1404/02/24,1,1,,,91000000,91000001,46,1504,1320,184
1404/02/24,1,1,,,91000000,91000001,44,1504,1360,144
1404/02/24,1,1,,,91000000,91000001,70,1504,1350,154
1404/02/24,1,1,,,91000000,91000001,53,64,50,14
1404/02/24,2,1,,,91000000,91000001,34,1480,1320,160
1404/02/24,2,1,,,91000000,91000001,53,1440,1350,90
1404/02/24,2,1,,,91000000,91000001,79,774,720,54
1404/02/25,1,2,,,91000000,91000001,79,730,670,60
1404/02/25,1,2,,,91000000,91000001,39,1504,1350,154
1404/02/25,1,2,,,91000000,91000001,33,1504,1400,104
1404/02/25,1,2,,,91000000,91000001,12,1504,1400,104
1404/02/25,1,2,,,91000000,91000001,20,1504,1380,124
1404/02/25,1,2,,,91000000,91000001,5,1504,1400,104
1404/02/27,1,1,,,91000000,91000001,72,1504,1400,104
1404/02/27,1,1,,,91000000,91000001,55,1410,1260,150
1404/02/27,1,1,,,91000000,91000001,9,1504,1330,174
1404/02/27,1,1,,,91000000,91000001,78,1457,1370,87
1404/02/27,1,1,,,91000000,91000001,3,1504,1400,104
1404/02/27,1,1,,,91000000,91000001,49,1504,1370,134
1404/02/27,1,1,,,91000000,91000001,63,1504,1400,104
1404/02/27,1,1,,,91000000,91000001,50,1504,1400,104
1404/02/27,1,1,,,91000000,91000001,65,1504,1400,104
1404/02/27,1,1,,,91000000,91000001,73,1504,1270,234
1404/02/27,1,1,,,92000000,92000001,19,820,630,190
1404/02/27,1,1,,,92000000,92000001,29,820,720,100
1404/02/27,1,1,,,93000000,93000001,55,42,25,17
1404/02/27,2,2,,,91000000,91000001,30,1504,1400,104
1404/02/27,2,2,,,91000000,91000001,57,1504,1400,104
1404/02/27,2,2,,,91000000,91000001,51,1504,1400,104
1404/02/28,1,1,,,91000000,91000001,10,1504,1310,194
1404/02/28,1,1,,,91000000,91000001,17,1504,1200,304
1404/02/28,1,1,,,91000000,91000001,1,1504,1350,154
1404/02/28,1,1,,,91000000,91000001,31,1504,1290,214
1404/02/28,1,1,,,91000000,91000001,28,1504,1370,134
1404/02/28,1,1,,,91000000,91000001,22,1504,1280,224
1404/02/28,2,1,,,91000000,91000001,67,282,250,32
1404/02/28,2,1,,,91000000,91000001,56,1504,1310,194
1404/02/28,2,1,,,91000000,91000001,7,752,640,112
1404/02/28,2,1,,,92000000,92000001,67,635,540,95
1404/02/29,1,1,,,91000000,91000001,7,752,700,52
1404/02/29,1,1,,,91000000,91000001,58,1504,1370,134
1404/02/29,1,1,,,91000000,91000001,40,1457,1300,157
1404/02/29,1,1,,,91000000,91000001,59,1504,1330,174
1404/02/29,1,1,,,91000000,91000001,37,1504,1400,104
1404/02/29,1,1,,,91000000,91000001,69,1504,1400,104
1404/02/29,1,1,,,91000000,91000001,23,564,500,64
1404/02/29,2,1,,,91000000,91000001,23,940,850,90
1404/02/29,2,1,,,91000000,91000001,74,1504,1350,154
1404/02/29,2,1,,,91000000,91000001,75,705,600,105
1404/02/30,1,1,,,91000000,91000001,75,799,730,69
1404/02/30,1,1,,,91000000,91000001,14,1504,1270,234
1404/02/30,1,1,,,91000000,91000001,8,1504,1340,164
1404/02/30,1,1,,,91000000,91000001,68,1504,1260,244
1404/02/30,1,1,,,91000000,91000001,18,1504,1340,164
1404/02/30,1,1,,,91000000,91000001,60,1457,1260,197
1404/02/30,2,1,,,91000000,91000001,16,1504,1330,174
1404/02/30,2,1,,,91000000,91000001,66,1504,1370,134
1404/02/30,2,1,,,91000000,91000001,77,1504,1300,204
1404/02/31,1,1,,,91000000,91000001,38,1504,1330,174
1404/02/31,1,1,,,91000000,91000001,32,1504,1270,234
1404/02/31,1,1,,,91000000,91000001,6,1504,1280,224
1404/02/31,1,1,,,91000000,91000001,24,1504,1320,184
1404/02/31,1,1,,,91000000,91000001,47,1504,1250,254
1404/02/31,1,1,,,91000000,91000001,41,1504,1350,154
1404/02/31,1,1,,,91000000,91000001,76,705,600,105
1404/02/31,2,1,,,91000000,91000001,76,799,720,79
1404/02/31,2,1,,,91000000,91000001,62,1504,1320,184
1404/02/31,2,1,,,91000000,91000001,15,1480,1300,180
1404/02/31,2,1,,,91000000,91000001,26,750,660,90
1404/03/01,1,1,,,91000000,91000001,26,754,750,4
1404/03/01,1,1,,,91000000,91000001,53,1504,1400,104
1404/03/01,1,1,,,91000000,91000001,52,1504,1310,194
1404/03/01,1,1,,,91000000,91000001,34,1504,1350,154
1404/03/01,1,1,,,91000000,91000001,13,1504,1350,154
1404/03/01,1,1,,,91000000,91000001,70,1504,1300,204
1404/03/01,1,1,,,91000000,91000001,79,1410,1340,70
1404/03/01,1,1,,,91000000,91000001,39,235,200,35
1404/03/01,1,1,,,93000000,93000001,79,20,10,10
1404/03/03,1,2,,,91000000,91000001,39,1269,1200,69
1404/03/03,1,2,,,91000000,91000001,42,1457,1350,107
1404/03/03,1,2,,,91000000,91000001,80,1414,1300,114
1404/03/03,1,2,,,91000000,91000001,64,1504,1380,124
1404/03/03,1,2,,,91000000,91000001,36,1504,1380,124
1404/03/03,1,2,,,91000000,91000001,27,1504,1390,114
1404/03/03,1,2,,,92000000,92000001,49,820,760,60
1404/03/03,1,2,,,92000000,92000001,63,820,770,50
1404/03/03,1,2,,,93000000,93000001,42,14,11,3
1404/03/03,1,2,,,93000000,93000001,80,33,23,10
1404/03/03,2,1,,,91000000,91000001,57,1504,1360,144
1404/03/03,2,1,,,91000000,91000001,30,1504,1400,104
1404/03/03,2,1,,,91000000,91000001,73,1504,1370,134
1404/03/03,2,1,,,91000000,91000001,51,94,70,24
1404/03/04,1,2,,,91000000,91000001,51,1410,1350,60
1404/03/04,1,2,,,91000000,91000001,65,752,700,52
1404/03/04,1,2,,,91000000,91000001,22,1457,1380,77
1404/03/04,1,2,,,91000000,91000001,28,1504,1420,84
1404/03/04,1,2,,,91000000,91000001,1,1504,1420,84
1404/03/04,1,2,,,91000000,91000001,17,1504,1400,104
1404/03/04,1,2,,,91000000,91000001,10,1504,1400,104
1404/03/04,1,2,,,91000000,91000001,20,1504,1410,94
1404/03/04,1,2,,,91000000,91000001,48,1504,1420,84
1404/03/04,1,2,,,91000000,91000001,71,1504,1400,104
1404/03/04,1,2,,,91000000,91000001,2,330,300,30
1404/03/04,1,2,,,92000000,92000001,65,410,360,50
1404/03/04,1,2,,,93000000,93000001,22,22,21,1
1404/03/04,2,1,,,91000000,91000001,11,1504,1320,184
1404/03/04,2,1,,,91000000,91000001,56,1504,1400,104
1404/03/04,2,1,,,91000000,91000001,7,1504,1410,94
1404/03/04,2,1,,,91000000,91000001,2,90,70,20
1404/03/04,2,1,,,92000000,92000001,50,820,720,100
1404/03/05,1,2,,,91000000,91000001,2,1080,1010,70
1404/03/05,1,2,,,91000000,91000001,74,1457,1370,87
1404/03/05,1,2,,,91000000,91000001,23,1504,1410,94
1404/03/05,1,2,,,91000000,91000001,37,1504,1400,104
1404/03/05,1,2,,,91000000,91000001,59,1504,1410,94
1404/03/05,1,2,,,91000000,91000001,75,1504,1400,104
1404/03/05,1,2,,,93000000,93000001,74,20,17,3
1404/03/05,2,1,,,91000000,91000001,68,1504,1400,104
1404/03/05,2,1,,,91000000,91000001,14,1504,1390,114
1404/03/05,2,1,,,91000000,91000001,18,1504,1410,94
1404/03/06,1,2,,,91000000,91000001,25,1504,1410,94
1404/03/06,1,2,,,91000000,91000001,38,1504,1400,104
1404/03/06,1,2,,,91000000,91000001,66,1504,1410,94
1404/03/06,1,2,,,91000000,91000001,16,1504,1390,114
1404/03/06,1,2,,,91000000,91000001,60,1504,1400,104
1404/03/06,1,2,,,91000000,91000001,54,1504,1410,94
1404/03/06,1,2,,,91000000,91000001,77,1457,1380,77
1404/03/06,1,2,,,93000000,93000001,77,17,12,5
1404/03/06,2,1,,,91000000,91000001,26,1504,1280,224
1404/03/06,2,1,,,91000000,91000001,35,1504,1320,184
1404/03/06,2,1,,,91000000,91000001,45,1504,1240,264
1404/03/06,2,1,,,91000000,91000001,61,180,160,20
1404/03/07,1,2,,,91000000,91000001,61,1324,1130,194
1404/03/07,1,2,,,91000000,91000001,33,1504,1300,204
1404/03/07,1,2,,,91000000,91000001,5,1504,1320,184
1404/03/07,1,2,,,91000000,91000001,12,1504,1250,254
1404/03/07,1,2,,,91000000,91000001,44,1504,1350,154
1404/03/07,1,2,,,91000000,91000001,4,1504,1300,204
1404/03/07,1,2,,,91000000,91000001,32,1504,1350,154
1404/03/07,1,2,,,91000000,91000001,43,1504,1310,194
1404/03/07,1,2,,,91000000,91000001,6,104,90,14
1404/03/07,2,1,,,91000000,91000001,6,1400,1290,110
1404/03/07,2,1,,,91000000,91000001,24,1504,1310,194
1404/03/07,2,1,,,91000000,91000001,47,1504,1300,204
1404/03/07,2,1,,,91000000,91000001,41,114,100,14
1404/03/08,1,2,,,91000000,91000001,41,1390,1250,140
1404/03/08,1,2,,,91000000,91000001,76,1504,1350,154
1404/03/08,1,2,,,91000000,91000001,62,1504,1340,164
1404/03/08,1,2,,,91000000,91000001,34,1457,1300,157
1404/03/08,1,2,,,91000000,91000001,53,1504,1340,164
1404/03/08,1,2,,,91000000,91000001,46,1504,1370,134
1404/03/08,1,2,,,91000000,91000001,52,1504,1400,104
1404/03/08,1,2,,,91000000,91000001,15,1504,1360,144
1404/03/08,1,2,,,91000000,91000001,13,314,290,24
1404/03/10,1,1,,,91000000,91000001,63,1504,1310,194
1404/03/10,1,1,,,91000000,91000001,49,1504,1320,184
1404/03/10,1,1,,,91000000,91000001,73,1504,1400,104
1404/03/10,1,1,,,91000000,91000001,10,1504,1420,84
1404/03/10,1,1,,,91000000,91000001,20,1504,1390,114
1404/03/10,1,1,,,91000000,91000001,17,1504,1410,94
1404/03/10,1,1,,,91000000,91000001,22,1504,1390,114
1404/03/10,1,1,,,91000000,91000001,48,1504,1410,94
1404/03/10,1,1,,,91000000,91000001,1,1504,1350,154
1404/03/10,2,1,,,91000000,91000001,56,1504,1400,104
1404/03/10,2,1,,,91000000,91000001,80,1504,1360,144
1404/03/10,2,1,,,91000000,91000001,7,520,440,80
1404/03/11,1,1,,,91000000,91000001,7,985,860,125
1404/03/11,1,1,,,91000000,91000001,64,1457,1360,97
1404/03/11,1,1,,,91000000,91000001,74,1504,1360,144
1404/03/11,1,1,,,91000000,91000001,68,1504,1370,134
1404/03/11,1,1,,,91000000,91000001,23,1504,1400,104
1404/03/11,1,1,,,91000000,91000001,37,1504,1360,144
1404/03/11,1,1,,,91000000,91000001,59,1504,1410,94
1404/03/11,1,1,,,91000000,91000001,75,1504,1400,104
1404/03/11,1,1,,,91000000,91000001,14,1504,1360,144
1404/03/11,1,1,,,91000000,91000001,13,140,120,20
1404/03/11,1,1,,,93000000,93000001,64,5,4,1
1404/03/11,2,2,,,91000000,91000001,13,1049,950,99
1404/03/11,2,2,,,91000000,91000001,16,1504,1400,104
1404/03/11,2,2,,,91000000,91000001,38,1504,1350,154
1404/03/11,2,2,,,91000000,91000001,60,350,300,50
1404/03/12,1,1,,,91000000,91000001,60,1154,1040,114
1404/03/12,1,1,,,91000000,91000001,21,1504,1300,204
1404/03/12,1,1,,,91000000,91000001,45,1504,1360,144
1404/03/12,1,1,,,91000000,91000001,35,1480,1300,180
1404/03/12,1,1,,,91000000,91000001,26,1504,1310,194
1404/03/12,1,1,,,91000000,91000001,77,1504,1270,234
1404/03/12,1,1,,,91000000,91000001,54,1504,1340,164
1404/03/12,1,1,,,91000000,91000001,25,1504,1330,174
1404/03/12,1,1,,,91000000,91000001,61,1504,1350,154
1404/03/12,1,1,,,91000000,91000001,28,1504,1400,104
1404/03/12,1,1,,,91000000,91000001,51,1504,1400,104
1404/03/12,1,1,,,91000000,91000001,65,210,200,10
1404/03/12,1,1,,,93000000,93000001,35,5,5,0
1404/03/12,2,2,,,91000000,91000001,65,94,80,14
1404/03/12,2,2,,,91000000,91000001,12,1504,1340,164
1404/03/12,2,2,,,91000000,91000001,66,1504,1380,124
1404/03/13,1,1,,,91000000,91000001,65,1200,1100,100
1404/03/13,1,1,,,91000000,91000001,5,1504,1380,124
1404/03/13,1,1,,,91000000,91000001,2,1504,1380,124
1404/03/13,1,1,,,91000000,91000001,44,1504,1420,84
1404/03/13,1,1,,,91000000,91000001,4,1504,1400,104
1404/03/13,1,1,,,91000000,91000001,18,564,520,44
1404/03/13,1,1,,,92000000,92000001,6,820,720,100
1404/03/13,1,1,,,92000000,92000001,24,820,720,100
1404/03/13,2,1,,,91000000,91000001,18,940,860,80
1404/03/13,2,1,,,91000000,91000001,11,376,340,36
1404/03/17,1,2,,,91000000,91000001,11,1128,1070,58
1404/03/17,1,2,,,91000000,91000001,26,1410,1200,210
1404/03/17,1,2,,,91000000,91000001,35,1504,1330,174
1404/03/17,1,2,,,91000000,91000001,29,1504,1270,234
1404/03/17,1,2,,,91000000,91000001,45,1504,1330,174
1404/03/17,1,2,,,91000000,91000001,72,1504,1340,164
1404/03/17,1,2,,,91000000,91000001,77,1504,1300,204
1404/03/17,1,2,,,91000000,91000001,21,1504,1360,144
1404/03/17,1,2,,,92000000,92000001,47,820,720,100
1404/03/17,2,1,,,91000000,91000001,25,1504,1150,354
1404/03/17,2,1,,,91000000,91000001,54,1504,1250,254
1404/03/18,1,2,,,91000000,91000001,65,1457,1310,147
1404/03/18,1,2,,,91000000,91000001,55,1504,1300,204
1404/03/18,1,2,,,91000000,91000001,6,1504,1320,184
1404/03/18,1,2,,,91000000,91000001,66,1504,1350,154
1404/03/18,1,2,,,91000000,91000001,12,1504,1320,184
1404/03/18,1,2,,,91000000,91000001,51,1504,1350,154
1404/03/18,1,2,,,91000000,91000001,61,1504,1320,184
1404/03/18,1,2,,,91000000,91000001,28,1504,1350,154
1404/03/18,1,2,,,91000000,91000001,9,1457,1300,157
1404/03/18,1,2,,,91000000,91000001,41,94,80,14
1404/03/18,1,2,,,92000000,92000001,41,95,90,5
1404/03/18,1,2,,,93000000,93000001,9,22,18,4
1404/03/18,2,1,,,91000000,91000001,41,1222,1100,122
1404/03/18,2,1,,,91000000,91000001,3,1504,1370,134
1404/03/18,2,1,,,91000000,91000001,78,658,530,128
1404/03/19,1,2,,,91000000,91000001,78,864,800,64
1404/03/19,1,2,,,91000000,91000001,31,1504,1350,154
1404/03/19,1,2,,,91000000,91000001,79,1504,1350,154
1404/03/19,1,2,,,91000000,91000001,70,1504,1380,124
1404/03/19,1,2,,,91000000,91000001,8,1504,1350,154
1404/03/19,1,2,,,91000000,91000001,69,1504,1370,134
1404/03/19,1,2,,,91000000,91000001,58,1504,1330,174
1404/03/19,1,2,,,91000000,91000001,40,1504,1350,154
1404/03/19,1,2,,,91000000,91000001,39,1504,1350,154
1404/03/19,1,2,,,91000000,91000001,67,1504,1300,204
1404/03/19,1,2,,,91000000,91000001,42,94,70,24
1404/03/19,2,1,,,91000000,91000001,42,1410,1290,120
1404/03/19,2,1,,,91000000,91000001,60,1504,1400,104
1404/03/19,2,1,,,91000000,91000001,36,567,510,57
1404/03/20,1,1,,,91000000,91000001,19,1504,1270,234
1404/03/20,1,1,,,91000000,91000001,36,937,870,67
1404/03/20,1,1,,,91000000,91000001,71,1504,1390,114
1404/03/20,1,1,,,91000000,91000001,50,1490,1330,160
1404/03/20,1,1,,,91000000,91000001,32,1504,1340,164
1404/03/20,1,1,,,91000000,91000001,43,1504,1290,214
1404/03/20,1,1,,,91000000,91000001,33,1504,1250,254
1404/03/20,1,1,,,91000000,91000001,57,1504,1310,194
1404/03/20,1,1,,,91000000,91000001,27,1504,1350,154
1404/03/20,1,1,,,93000000,93000001,50,7,7,0
1404/03/20,2,2,,,91000000,91000001,16,1504,1370,134
1404/03/20,2,2,,,91000000,91000001,34,1504,1380,124
1404/03/20,2,2,,,91000000,91000001,38,1504,1370,134
1404/03/20,2,2,,,91000000,91000001,62,124,80,44
1404/03/21,1,2,,,91000000,91000001,62,1380,1200,180
1404/03/21,1,2,,,91000000,91000001,76,1504,1350,154
1404/03/21,1,2,,,91000000,91000001,73,1504,1350,154
1404/03/21,1,2,,,91000000,91000001,49,1504,1310,194
1404/03/21,1,2,,,91000000,91000001,63,1504,1320,184
1404/03/21,1,2,,,91000000,91000001,15,1504,1340,164
1404/03/21,1,2,,,91000000,91000001,52,1504,1340,164
1404/03/21,1,2,,,91000000,91000001,46,1504,1350,154
1404/03/21,1,2,,,91000000,91000001,10,1504,1320,184
1404/03/21,1,2,,,91000000,91000001,53,1504,1350,154
1404/03/21,1,2,,,91000000,91000001,30,1504,1370,134
1404/03/21,2,1,,,91000000,91000001,20,1504,1220,284
1404/03/21,2,1,,,91000000,91000001,2,1504,1400,104
1404/03/21,2,1,,,91000000,91000001,5,470,380,90
1404/03/22,1,2,,,91000000,91000001,5,1034,900,134
1404/03/22,1,2,,,91000000,91000001,26,1410,1300,110
1404/03/22,1,2,,,91000000,91000001,11,1504,1370,134
1404/03/22,1,2,,,91000000,91000001,47,1504,1380,124
1404/03/22,1,2,,,91000000,91000001,18,1504,1360,144
1404/03/22,1,2,,,91000000,91000001,24,1504,1360,144
1404/03/22,1,2,,,91000000,91000001,4,1504,1360,144
1404/03/22,1,2,,,91000000,91000001,17,1504,1370,134
1404/03/22,1,2,,,92000000,92000001,35,820,540,280
1404/03/25,1,2,,,91000000,91000001,1,1504,1370,134
1404/03/25,1,2,,,91000000,91000001,22,1504,1380,124
1404/03/25,1,2,,,91000000,91000001,45,376,330,46
1404/03/25,1,2,,,91000000,91000001,67,1504,1350,154
1404/03/25,1,2,,,91000000,91000001,39,1504,1390,114
1404/03/25,1,2,,,91000000,91000001,40,1504,1380,124
1404/03/25,1,2,,,91000000,91000001,58,1504,1300,204
1404/03/25,1,2,,,91000000,91000001,69,1504,1400,104
1404/03/25,1,2,,,91000000,91000001,80,1504,1300,204
1404/03/25,1,2,,,92000000,92000001,45,620,540,80
1404/03/25,2,1,,,91000000,91000001,48,1504,1350,154
1404/03/25,2,1,,,91000000,91000001,36,1504,1320,184
1404/03/25,2,1,,,91000000,91000001,60,611,530,81
1404/03/26,1,2,,,91000000,91000001,60,893,810,83
1404/03/26,1,2,,,91000000,91000001,57,1432,1320,112
1404/03/26,1,2,,,91000000,91000001,43,1457,1350,107
1404/03/26,1,2,,,91000000,91000001,50,1504,1400,104
1404/03/26,1,2,,,91000000,91000001,32,1504,1400,104
1404/03/26,1,2,,,91000000,91000001,33,1504,1400,104
1404/03/26,1,2,,,91000000,91000001,19,1504,1380,124
1404/03/26,1,2,,,91000000,91000001,71,366,340,26
1404/03/26,1,2,,,93000000,93000001,57,8,5,3
1404/03/26,1,2,,,93000000,93000001,43,14,4,10
1404/03/26,2,1,,,91000000,91000001,71,1138,1040,98
1404/03/26,2,1,,,91000000,91000001,7,1504,1360,144
1404/03/26,2,1,,,92000000,92000001,29,820,720,100
1404/03/27,1,1,,,91000000,91000001,63,1410,1350,60
1404/03/27,1,1,,,91000000,91000001,15,1504,1430,74
1404/03/27,1,1,,,91000000,91000001,49,1504,1370,134
1404/03/27,1,1,,,91000000,91000001,73,1504,1370,134
1404/03/27,1,1,,,91000000,91000001,76,1504,1380,124
1404/03/27,1,1,,,91000000,91000001,62,1504,1400,104
