date_jalali,shift,supervisorID,OperatorCode_FK,personnel_count,chamber_no,productName,fingers_count,columns_count,dryer_waste,ID
1404/4/8,1,2,11,3,27,91000000,8,,149,1404040827
1404/4/8,1,2,11,3,6,91000000,8,,225,1404040806
1404/4/9,1,2,11,3,23,91000000,8,,145,1404040923
1404/4/9,1,2,11,3,26,91000000,2,,10,1404040926
1404/4/9,1,2,11,3,26,91000000,6,,139,1404040926
1404/4/9,1,2,11,3,18,91000000,8,,166,1404040918
1404/4/9,1,2,11,3,28,91000000,8,,154,1404040928
1404/4/9,1,2,11,3,9,91000000,8,,166,1404040909
1404/4/9,1,2,11,3,12,91000000,5,1,92,1404040912
1404/4/9,1,2,11,3,12,91000000,2,2,50,1404040912
1404/4/9,1,2,11,3,8,91000000,8,,236,1404040908
1404/4/9,1,2,11,3,5,91000000,8,,237,1404040905
1404/4/9,1,2,11,3,22,91000000,8,,110,1404040922
1404/4/10,1,2,11,3,15,91000000,7,1,161,1404041015
1404/4/10,1,1,11,3,15,91000000,,2,10,1404041015
1404/4/10,1,1,11,3,1,91000000,8,,180,1404041001
1404/4/10,1,1,11,3,30,91000000,8,,142,1404041030
1404/4/10,1,1,11,3,4,91000000,8,,193,1404041004
1404/4/10,1,1,11,3,17,91000000,8,,202,1404041017
1404/4/10,1,1,11,3,24,91000000,2,2,104,1404041024
1404/4/10,1,1,11,3,10,92000000,8,,500,1404041010
1404/4/10,1,1,11,3,24,91000000,5,1,42,1404041024
1404/4/10,1,1,11,3,20,91000000,8,,150,1404041020
1404/4/11,1,1,11,3,14,91000000,8,,173,1404041114
1404/4/11,1,1,11,3,2,91000000,3,,86,1404041102
1404/4/11,1,1,11,3,2,91000000,5,,72,1404041102
1404/4/11,1,1,11,3,29,91000000,8,,153,1404041129
1404/4/11,1,1,11,3,7,91000000,8,,263,1404041107
1404/4/12,1,1,11,3,31,91000000,8,,149,1404041231
1404/4/12,1,1,11,3,13,91000000,5,1,38,1404041213
1404/4/12,1,1,11,3,13,91000000,2,2,5,1404041213
1404/4/12,2,2,11,3,25,91000000,8,,216,1404041225
1404/4/16,2,2,11,3,3,91000000,8,,104,1404041603
1404/4/16,2,2,11,3,16,91000000,8,,204,1404041616
1404/4/16,2,2,11,3,11,91000000,7,,101,1404041611
1404/4/16,2,2,11,3,21,91000000,6,1,93,1404041621
1404/4/16,1,1,11,3,21,91000000,,2,1,1404041621
1404/4/17,1,1,11,3,27,91000000,8,,306,1404041727
1404/4/17,1,1,11,3,6,91000000,8,,341,1404041706
1404/4/17,1,1,11,3,23,91000000,8,,239,1404041723
1404/4/17,2,2,11,3,32,91000000,8,,178,1404041732
1404/4/17,2,2,11,3,9,91000000,8,,147,1404041709
1404/4/17,2,2,11,3,26,91000000,8,,217,1404041726
1404/4/18,2,2,11,3,28,91000000,8,,167,1404041828
1404/4/18,2,2,11,3,18,91000000,8,,146,1404041818
1404/4/18,2,2,11,3,5,91000000,,2,1,1404041805
1404/4/18,1,1,11,3,5,91000000,7,1,175,1404041805
1404/4/18,1,1,11,3,12,91000000,8,,153,1404041812
1404/4/18,1,1,11,3,8,91000000,8,,162,1404041808
1404/4/19,1,1,11,3,22,91000000,8,,165,1404041922
1404/4/19,1,1,11,3,15,91000000,4,1,115,1404041915
1404/4/19,1,1,11,3,15,91000000,3,2,105,1404041915
1404/4/19,1,1,11,3,30,91000000,8,,214,1404041930
1404/4/19,1,1,11,3,4,91000000,8,,204,1404041904
1404/4/21,1,1,11,3,24,91000000,4,2,86,1404042124
1404/4/21,1,2,11,3,10,92000000,8,,780,1404042110
1404/4/21,1,2,11,3,24,91000000,3,1,78,1404042124
1404/4/21,1,2,11,3,20,91000000,8,,104,1404042120
1404/4/21,1,2,11,3,14,91000000,8,,210,1404042114
1404/4/22,1,2,11,3,2,91000000,4,2,8,1404042202
1404/4/22,1,2,11,3,2,91000000,3,1,4,1404042202
1404/4/23,1,2,11,3,29,91000000,8,,209,1404042329
1404/4/23,1,2,11,3,7,91000000,8,,202,1404042307
1404/4/23,1,2,11,3,31,91000000,8,,120,1404042331
1404/4/23,1,2,11,3,13,91000000,8,,50,1404042313
1404/4/23,1,2,11,3,25,91000000,1,1,75,1404042325
1404/4/23,1,2,11,3,25,91000000,6,2,80,1404042325
1404/4/24,1,2,11,3,3,91000000,8,,20,1404042403
1404/4/24,1,2,11,3,16,91000000,8,,25,1404042416
1404/4/24,1,2,11,3,11,91000000,8,,54,1404042411
1404/4/24,1,2,11,3,21,91000000,8,,356,1404042421
1404/4/24,1,2,11,3,27,91000000,2,1,50,1404042427
1404/4/25,1,2,11,3,27,91000000,5,2,160,1404042527
1404/4/25,1,2,11,3,6,91000000,8,,10,1404042506
1404/4/25,1,2,11,3,23,91000000,8,,129,1404042523
1404/4/26,1,2,11,3,32,91000000,8,,132,1404042632
1404/4/26,1,2,11,3,9,91000000,7,,42,1404042609
1404/4/26,1,1,11,3,11,91000000,8,,120,1404042611
1404/4/26,1,1,11,3,18,91000000,7,2,171,1404042618
1404/4/26,1,1,11,3,5,91000000,7,2,168,1404042605
1404/4/26,1,1,11,3,12,91000000,8,,232,1404042612
1404/4/26,1,1,11,3,8,91000000,7,2,111,1404042608
1404/4/28,1,1,11,3,24,92000000,8,,640,1404042824
1404/4/28,1,1,11,3,22,91000000,2,,33,1404042822
1404/4/28,1,1,11,3,22,91000000,6,,127,1404042822
1404/4/28,1,1,11,3,15,91000000,8,,250,1404042815
1404/4/28,1,1,11,3,1,91000000,8,,188,1404042801
1404/4/28,1,1,11,3,30,91000000,8,,155,1404042830
1404/4/29,1,1,11,3,4,91000000,8,,146,1404042904
1404/4/29,1,1,11,3,28,91000000,1,2,30,1404042928
1404/4/29,1,1,11,3,28,91000000,6,1,154,1404042928
1404/4/29,1,1,11,3,14,91000000,8,,146,1404042914
1404/4/29,1,1,11,3,20,91000000,8,,161,1404042920
1404/4/29,1,1,11,3,10,91000000,7,,200,1404042910
1404/4/30,1,1,11,3,2,91000000,8,,149,1404043002
1404/4/30,1,1,11,3,7,91000000,8,,259,1404043007
1404/4/31,1,1,11,3,29,91000000,8,,137,1404043129
1404/4/31,1,1,11,3,31,91000000,8,,154,1404043131
1404/4/31,1,1,11,3,13,91000000,3,,88,1404043113
1404/5/1,1,1,11,3,13,91000000,5,,29,1404050113
1404/5/1,1,1,11,3,25,91000000,8,,150,1404050125
1404/5/1,1,1,11,3,3,91000000,8,,137,1404050103
1404/5/1,1,1,11,3,16,91000000,8,,164,1404050116
1404/5/1,1,1,11,3,11,91000000,8,,148,1404050111
1404/5/2,1,1,11,3,21,91000000,2,1,40,1404050221
1404/5/2,1,2,11,3,21,91000000,5,2,144,1404050221
1404/5/2,1,2,11,3,27,91000000,7,,100,1404050227
1404/5/4,1,2,11,3,6,91000000,8,,165,1404050406
1404/5/4,1,2,11,3,9,91000000,8,,100,1404050409
1404/5/4,1,2,11,3,23,91000000,8,,202,1404050423
1404/5/4,1,2,11,3,32,91000000,0,2,20,1404050432
1404/5/5,1,2,11,3,32,91000000,7,1,147,1404050532
1404/5/5,1,2,11,3,26,91000000,8,,100,1404050526
1404/5/5,1,2,11,3,12,91000000,8,,144,1404050512
1404/5/5,1,2,11,3,24,91000000,8,,186,1404050524
1404/5/5,1,2,11,3,5,91000000,5,,95,1404050505
1404/5/6,1,2,11,3,5,91000000,3,,56,1404050605
1404/5/6,1,2,11,3,22,91000000,8,,45,1404050622
1404/5/6,1,2,11,3,18,91000000,8,,295,1404050618
1404/5/6,1,2,11,3,15,91000000,8,,195,1404050615
1404/5/7,1,2,11,3,30,91000000,8,,181,1404050730
1404/5/7,1,2,11,3,1,91000000,7,2,200,1404050701
1404/5/7,1,2,11,3,1,91000000,,1,1,1404050701
1404/5/7,1,2,11,3,4,91000000,8,,150,1404050704
1404/5/7,1,2,11,3,10,91000000,8,,154,1404050710
1404/5/8,1,2,11,3,14,91000000,8,,148,1404050814
1404/5/8,1,2,11,3,28,91000000,5,2,116,1404050828
1404/5/8,1,2,11,3,28,91000000,2,1,42,1404050828
1404/5/8,1,2,11,3,2,91000000,8,,123,1404050802
1404/5/9,1,2,11,3,29,91000000,4,2,79,1404050929
1404/5/9,1,1,11,3,29,91000000,3,1,70,1404050929
1404/5/9,1,1,11,3,7,91000000,8,,169,1404050907
1404/5/9,1,1,11,3,31,91000000,8,,158,1404050931
1404/5/9,1,1,11,3,13,91000000,3,2,57,1404050913
1404/5/11,1,1,11,3,13,91000000,4,1,108,1404051113
1404/5/11,1,1,11,3,25,91000000,8,,166,1404051125
1404/5/12,1,1,11,3,11,91000000,7,,128,1404051211
1404/5/12,1,1,11,3,21,91000000,8,,142,1404051221
1404/5/12,1,1,11,3,27,91000000,2,2,46,1404051227
1404/5/13,1,1,11,3,27,91000000,5,1,85,1404051327
1404/5/13,1,1,11,3,6,91000000,8,,157,1404051306
1404/5/13,1,1,11,3,23,91000000,8,,152,1404051323
140/4/5/14,1,1,11,3,9,91000000,5,,120,140/4579109
1404/5/14,1,1,11,3,9,91000000,3,,16,1404051409
1404/5/14,1,1,11,3,32,91000000,8,,253,1404051432
1404/5/15,1,1,11,3,26,91000000,8,,154,1404051526
1404/5/15,1,1,11,3,16,91000000,8,,31,1404051516
1404/5/15,1,1,11,3,12,91000000,8,,249,1404051512
1404/5/16,1,1,11,3,5,91000000,8,,150,1404051605
1404/5/16,1,1,11,3,18,91000000,8,,175,1404051618
1404/5/16,1,1,11,3,3,91000000,8,,156,1404051603
1404/5/16,1,1,11,3,20,91000000,2,1,38,1404051620
1404/5/18,1,2,11,3,20,91000000,5,2,123,1404051820
1404/5/18,1,2,11,3,22,91000000,8,,139,1404051822
1404/5/18,1,2,11,3,34,91000000,7,,125,1404051834
1404/5/19,1,2,11,3,15,91000000,8,,163,1404051915
1404/5/19/,1,2,11,3,19,91000000,2,2,94,14040519/19
1404/5/19,1,2,11,3,19,91000000,5,1,68,1404051919
1404/5/19,1,2,11,3,30,91000000,5,1,20,1404051930
1404/5/20,1,2,11,3,30,91000000,2,2,100,1404052030
1404/5/20,1,2,11,3,1,91000000,8,,39,1404052001
1404/5/20,1,2,11,3,14,91000000,8,,191,1404052014
1404/5/20,1,2,11,3,10,91000000,8,,150,1404052010
1404/5/20,1,2,11,3,28,91000000,8,,308,1404052028
1404/5/20,1,2,11,3,4,91000000,2,1,55,1404052004
1404/5/21,1,2,11,3,4,91000000,5,2,56,1404052104
1404/5/21,1,2,,3,17,91000000,8,,100,1404052117
1404/5/21,1,2,11,3,2,91000000,,1,1,1404052102
1404/5/21,1,2,11,3,2,91000000,7,2,143,1404052102
1404/5/21,1,2,11,3,7,91000000,8,,166,1404052107
1404/5/22,1,2,11,3,29,91000000,6,,122,1404052229
1404/5/22,1,2,11,3,29,91000000,2,,39,1404052229
1404/5/22,1,2,11,3,31,91000000,8,,20,1404052231
1404/5/22,1,2,11,3,21,91000000,8,,330,1404052221
1404/5/25,1,2,11,3,13,91000000,8,,196,1404052513
1404/5/25,1,1,11,3,25,91000000,8,,164,1404052525
1404/5/25,1,1,11,3,11,91000000,8,,222,1404052511
1404/5/26,1,1,11,3,23,91000000,3,1,87,1404052623
1404/5/26,1,1,11,3,23,91000000,4,2,88,1404052623
1404/5/26,1,1,11,3,6,91000000,8,,159,1404052606
1404/5/26,1,1,11,3,9,91000000,8,,196,1404052609
1404/5/27,1,1,11,3,32,91000000,6,,140,1404052732
1404/5/27,1,1,11,3,32,91000000,1,,5,1404052732
1404/5/27,1,1,11,3,26,91000000,8,,154,1404052726
1404/5/27,1,1,11,3,16,91000000,8,,142,1404052716
1404/5/28,1,1,11,3,12,91000000,8,,58,1404052812
1404/5/28,1,1,11,3,5,91000000,8,,188,1404052805
1404/5/28,1,1,11,3,18,91000000,1,,35,1404052818
1404/5/28,1,1,11,3,18,91000000,7,,100,1404052818
1404/5/29,1,1,11,3,3,91000000,8,,132,1404052903
1404/5/29,1,1,11,3,20,91000000,8,,149,1404052920
1404/5/29,1,1,11,3,15,91000000,3,1,48,1404052915
1404/5/29,1,1,11,3,15,91000000,4,2,110,1404052915
1404/5/30,1,1,11,3,22,91000000,8,,100,1404053022
1404/5/30,1,1,11,3,24,91000000,8,,125,1404053024
1404/5/30,1,1,11,3,19,91000000,5,2,140,1404053019
1404/5/30,1,2,11,3,19,91000000,2,1,6,1404053019
1404/6/1,1,2,11,3,1,91000000,8,,140,1404060101
1404/6/1,1,2,11,3,30,91000000,4,,71,1404060130
1404/6/1,1,2,11,3,30,91000000,4,,78,1404060130
1404/6/1,1,2,11,3,14,91000000,8,,160,1404060114
1404/4/3,1,2,11,3,10,91000000,8,,172,1404040310
1404/6/3,1,2,11,3,28,91000000,6,1,107,1404060328
1404/6/3,1,2,11,3,28,91000000,1,2,27,1404060328
1404/6/3,1,2,11,3,4,91000000,8,,107,1404060304
1404/6/4,1,2,11,3,17,91000000,8,,132,1404060417
1404/6/5,1,2,11,3,7,91000000,4,,127,1404060507
1404/6/5,1,2,11,3,2,91000000,8,,166,1404060502
1404/6/5,1,2,11,3,13,91000000,8,,142,1404060513
1404/6/5,1,1,11,3,29,91000000,4,,62,1404060529
1404/6/6,2,1,11,3,29,91000000,4,,85,1404060629
1404/6/6,2,1,11,3,21,91000000,8,,204,1404060621
1404/6/6,2,1,11,3,31,91000000,8,,186,1404060631
1404/6/6,2,1,11,3,25,91000000,8,,128,1404060625
1404/6/6,2,1,11,3,11,91000000,7,,123,1404060611
1404/6/6,1,1,11,3,27,91000000,8,,148,1404060627
1404/6/8,1,1,11,3,23,91000000,8,,146,1404060823
1404/6/8,1,1,11,3,6,91000000,8,,150,1404060806
1404/6/8,1,1,11,3,9,91000000,2,,3,1404060809
1404/6/8,1,1,11,3,9,91000000,6,,160,1404060809
1404/6/8,1,1,11,3,32,91000000,2,,100,1404060832
1404/6/9,2,2,11,3,32,91000000,6,,42,1404060932
1404/6/9,1,1,11,3,26,91000000,4,2,46,1404060926
1404/6/9,1,1,11,3,26,91000000,3,1,200,1404060926
1404/6/9,1,1,11,3,12,91000000,4,2,159,1404060912
1404/6/11,1,1,11,3,7,81000000,2,,,1404061107
1404/6/11,2,2,11,3,7,81000000,5,2,,1404061107
1404/6/11,1,1,11,3,12,91000000,3,,150,1404061112
1404/6/11,1,1,11,3,5,91000000,1,,1,1404061105
1404/6/12,1,1,11,3,5,91000000,6,,122,1404061205
1404/6/12,1,1,11,3,18,91000000,8,,148,1404061218
1404/6/12,1,1,11,3,20,91000000,8,,206,1404061220
1404/6/12,1,1,11,3,16,91000000,5,1,85,1404061216
1404/6/12,1,1,11,3,16,91000000,2,2,52,1404061216
1404/6/13,1,1,11,3,3,91000000,8,,139,1404061303
1404/6/13,1,1,11,3,14,91000000,8,,210,1404061314
1404/6/13,1,1,11,3,22,91000000,8,,131,1404061322
1404/6/13,1,1,11,3,1,91000000,8,,145,1404061301
1404/6/13,1,1,11,3,19,91000000,4,,67,1404061319
1404/6/16,1,2,11,3,19,91000000,4,,67,1404061619
1404/6/16,1,2,11,3,24,91000000,8,,141,1404061624
1404/6/17,1,2,11,3,15,91000000,8,,147,1404061715
1404/6/17,1,2,11,3,10,91000000,8,,140,1404061710
1404/6/17,1,2,11,3,30,91000000,6,,107,1404061730
1404/6/17,1,2,11,3,30,91000000,2,,36,1404061730
1404/6/17,1,2,11,3,28,91000000,8,,143,1404061728
1404/6/17,1,2,11,3,4,91000000,8,,110,1404061704
1404/6/17,1,2,11,3,17,91000000,7,,10,1404061717
1404/6/17,1,2,11,3,2,91000000,8,,141,1404061702
1404/6/18,1,2,11,3,26,91000000,8,,139,1404061826
1404/6/18,1,2,11,3,12,91000000,8,,133,1404061812
1404/6/18,1,2,11,3,29,91000000,5,1,1,1404061829
1404/6/18,1,2,11,3,29,91000000,2,2,140,1404061829
1404/6/20,1,2,11,3,5,91000000,8,,137,1404062005
1404/6/20,1,2,11,3,18,91000000,8,,142,1404062018
1404/6/20,1,2,11,3,20,91000000,8,,139,1404062020
1404/6/20,1,2,11,3,16,91000000,3,2,74,1404062016
1404/6/22,1,2,11,3,16,91000000,4,1,58,1404062216
1404/6/22,1,2,11,3,3,91000000,8,,134,1404062203
1404/6/23,1,2,11,3,14,91000000,8,,132,1404062314
1404/6/23,1,2,11,3,22,91000000,8,,115,1404062322
1404/6/23,1,2,11,3,19,91000000,2,1,155,1404062319
1404/6/23,1,1,11,3,8,92000000,8,,768,1404062308
1404/6/23,1,1,11,3,19,91000000,1,,32,1404062319
1404/6/23,1,1,11,3,19,91000000,4,2,1,1404062319
1404/6/24,1,1,11,3,1,91000000,8,,131,1404062401
1404/6/24,1,1,11,3,24,91000000,8,,140,1404062424
1404/6/24,1,1,11,3,15,91000000,8,,135,1404062415
1404/6/25,1,1,11,3,10,91000000,8,,141,1404062510
1404/6/25,2,2,11,3,28,91000000,8,,110,1404062528
1404/6/26,2,2,11,3,4,91000000,8,,100,1404062604
1404/6/26,2,2,11,3,17,91000000,6,1,109,1404062617
1404/6/26,2,2,11,3,17,91000000,1,2,36,1404062617
1404/6/27,1,1,11,3,2,91000000,8,,137,1404062702
1404/6/27,1,1,11,3,26,91000000,8,,58,1404062726
1404/6/27,1,1,11,3,12,91000000,4,1,65,1404062712
1404/6/29,1,1,11,3,12,91000000,3,2,63,1404062912
1404/6/29,1,1,11,3,29,91000000,8,,133,1404062929
1404/6/29,1,1,11,3,5,91000000,8,,199,1404062905
1404/6/30,1,1,11,3,18,91000000,7,,130,1404063018
1404/6/30,1,2,11,3,11,81000000,7,,1,1404063011
1404/6/30,1,2,11,3,7,81000000,4,1,,1404063007
1404/6/31,1,2,11,3,18,91000000,1,,5,1404063118
1404/6/31,1,2,11,3,20,91000000,8,,110,1404063120
1404/6/31,1,2,11,3,16,91000000,8,,140,1404063116
1404/6/31,1,2,11,3,1,91000000,8,,141,1404063101
1404/6/31,1,2,11,3,19,91000000,8,,163,1404063119
1404/6/31,1,2,11,3,24,91000000,,2,19,1404063124
1404/7/1,1,2,11,3,7,81000000,3,2,,1404070107
1404/7/1,1,2,11,3,31,81000000,8,,,1404070131
1404/7/1,1,2,11,3,13,81000000,4,,,1404070113
1404/7/2,1,2,11,3,24,91000000,8,,130,1404070224
1404/7/2,1,2,11,3,15,91000000,3,2,67,1404070215
1404/7/2,1,2,11,3,15,91000000,4,1,99,1404070215
1404/7/2,1,2,11,3,10,91000000,8,,152,1404070210
1404/7/2,1,2,11,3,28,91000000,3,,58,1404070228
1404/7/2,1,2,11,3,28,91000000,5,,99,1404070228
1404/7/3,1,2,11,3,4,91000000,8,,189,1404070304
1404/7/3,1,2,11,3,17,91000000,6,,141,1404070317
1404/7/3,1,1,11,3,13,81000000,4,,,1404070313
1404/7/3,1,1,11,3,6,81000000,8,,,1404070306
1404/7/3,1,1,11,3,9,81000000,5,1,,1404070309
1404/7/5,1,1,11,3,9,81000000,2,1,,1404070509
1404/7/5,1,1,11,3,23,81000000,8,,,1404070523
1404/7/5,1,1,11,3,32,81000000,6,1,,1404070532
1404/7/5,1,1,11,3,17,91000000,2,,45,1404070517
1404/7/5,1,1,11,3,30,91000000,8,,152,1404070530
1404/7/6,1,1,11,3,2,91000000,8,,212,1404070602
1404/7/6,1,1,11,3,26,91000000,7,,125,1404070626
1404/7/6,1,1,11,3,12,91000000,2,,10,1404070612
1404/7/6,1,1,11,3,3,92000000,,2,45,1404070603
1404/7/7,1,1,11,3,3,92000000,7,1,600,1404070703
1404/7/7,1,1,11,3,12,91000000,4,,87,1404070712
1404/7/7,1,1,11,3,18,91000000,3,,49,1404070718
1404/7/7,1,1,11,3,18,91000000,5,,106,1404070718
1404/7/7,1,1,11,3,22,91000000,8,,135,1404070722
1404/7/8,1,1,11,3,20,91000000,8,,147,1404070820
1404/7/8,1,1,11,3,16,91000000,8,,175,1404070816
1404/7/8,1,1,11,3,7,91000000,5,1,10,1404070807
1404/7/9,1,1,11,3,7,91000000,2,1,135,1404070907
1404/7/9,1,1,11,3,31,91000000,8,,197,1404070931
1404/7/9,1,1,11,3,24,91000000,8,,137,1404070924
1404/7/9,1,1,11,3,15,91000000,8,,129,1404070915
1404/7/9,1,1,11,3,10,91000000,8,,140,1404070910
1404/7/9,1,1,11,3,28,91000000,1,2,112,1404070928
1404/7/9,1,2,11,3,28,91000000,6,1,7,1404070928
1404/7/12,1,2,11,3,4,91000000,8,,159,1404071204
1404/7/12,1,2,11,3,23,91000000,8,,227,1404071223
1404/7/12,1,2,11,3,17,91000000,8,,196,1404071217
1404/7/13,1,2,11,3,2,91000000,3,,56,1404071302
1404/7/13,1,2,11,3,21,81000000,8,,,1404071321
1404/7/13,1,2,11,3,29,81000000,8,,,1404071329
1404/7/13,1,2,11,3,5,81000000,8,,,1404071305
1404/7/14,1,2,11,3,11,81000000,1,2,,1404071411
1404/7/14,1,2,11,3,2,91000000,5,,,1404071402
1404/7/14,1,2,11,3,18,91000000,8,,140,1404071418
1404/7/15,1,2,11,3,30,91000000,8,,153,1404071530
1404/7/15,1,2,11,3,22,91000000,7,,170,1404071522
1404/7/15,1,2,11,3,20,91000000,6,,140,1404071520
1404/7/15,1,2,11,3,11,81000000,6,1,,1404071511
1404/7/15,1,2,11,3,1,81000000,8,,,1404071501
1404/7/16,1,2,11,3,19,81000000,8,,,1404071619
1404/7/16,1,2,11,3,27,81000000,1,1,,1404071627
1404/7/16,1,2,11,3,20,91000000,1,,,1404071620
1404/7/16,1,2,11,3,16,91000000,8,,144,1404071616
1404/7/16,1,2,11,3,7,91000000,8,,122,1404071607
1404/7/17,1,2,11,3,3,91000000,8,,128,1404071703
1404/7/17,1,1,11,3,12,91000000,8,,144,1404071712
1404/7/17,1,1,11,3,31,91000000,4,1,85,1404071731
1404/7/19,1,1,11,3,27,81000000,6,2,,1404071927
1404/7/19,1,1,11,3,13,81000000,7,2,,1404071913
1404/7/20,1,1,11,3,6,81000000,6,,,1404072006
1404/7/20,1,1,11,3,6,81000000,2,,,1404072006
1404/7/20,1,1,11,3,23,81000000,8,,,1404072023
1404/7/20,1,1,11,3,9,81000000,8,,,1404072009
1404/7/20,1,1,11,3,17,81000000,2,1,,1404072017
1404/7/20,1,1,11,3,31,91000000,3,2,70,1404072031
1404/7/21,1,1,11,3,15,91000000,8,,161,1404072115
1404/7/21,1,1,11,3,24,91000000,6,2,39,1404072124
1404/7/21,1,1,11,3,24,91000000,1,1,129,1404072124
1404/7/21,1,1,11,3,28,91000000,8,,182,1404072128
1404/7/21,1,1,11,3,21,91000000,8,,110,1404072121
1404/7/22,1,1,11,3,5,91000000,8,,190,1404072205
1404/7/22,1,1,11,3,2,91000000,4,1,84,1404072202
1404/7/22,1,1,11,3,2,91000000,3,2,71,1404072202
1404/7/22,1,1,11,3,29,91000000,8,,134,1404072229
1404/7/22,1,1,11,3,11,91000000,8,,146,1404072211
1404/7/22,1,1,11,3,20,91000000,8,,134,1404072220
1404/7/23,1,1,11,3,22,91000000,3,2,67,1404072322
1404/7/23,1,1,11,3,22,91000000,4,1,68,1404072322
1404/7/23,1,1,11,3,1,91000000,8,,186,1404072301
1404/7/23,1,1,11,3,16,91000000,7,,110,1404072316
1404/7/24,1,2,11,3,12,91000000,8,,117,1404072412
1404/7/24,1,2,11,3,7,91000000,6,1,55,1404072407
1404/7/24,1,2,11,3,7,91000000,1,2,10,1404072407
1404/7/24,1,2,11,3,19,91000000,8,,179,1404072419
1404/7/24,1,2,11,3,3,91000000,8,,135,1404072403
1404/7/26,1,2,11,3,14,91000000,8,,120,1404072614
1404/7/26,1,2,11,3,23,91000000,8,,136,1404072623
1404/7/26,1,2,11,3,6,91000000,,1,1,1404072606
1404/7/26,1,2,11,3,6,91000000,7,2,135,1404072606
1404/7/27,1,2,11,3,31,91000000,7,2,120,1404072731
1404/7/27,1,2,11,3,13,91000000,7,,120,1404072713
1404/7/27,1,2,11,3,4,91000000,8,,153,1404072704
1404/7/27,1,2,11,3,9,91000000,4,1,100,1404072709
1404/7/27,1,2,11,3,9,91000000,3,2,67,1404072709
1404/7/28,1,2,11,3,15,91000000,8,,168,1404072815
1404/7/28,1,2,11,3,24,91000000,8,,118,1404072824
1404/7/28,1,2,11,3,28,91000000,7,,115,1404072828
1404/7/28,1,2,11,3,21,91000000,8,,156,1404072821
1404/7/28,1,2,11,3,5,91000000,,1,1,1404072805
1404/7/28,1,2,11,3,5,91000000,7,2,120,1404072805
1404/7/29,1,2,11,3,2,91000000,8,,129,1404072902
1404/7/29,1,2,11,3,25,91000000,8,,112,1404072925
1404/7/29,1,2,11,3,11,91000000,2,1,12,1404072911
1404/7/29,1,2,11,3,11,91000000,5,2,126,1404072911
1404/7/29,1,2,11,3,29,91000000,8,,158,1404072929
1404/7/30,1,2,11,3,20,91000000,7,,104,1404073020
1404/7/30,1,2,11,3,22,91000000,8,,95,1404073022
1404/7/30,1,2,11,3,1,91000000,2,,138,1404073001
1404/7/30,1,1,11,3,1,91000000,6,,,1404073001
1404/7/30,1,1,11,3,16,91000000,8,,134,1404073016
1404/8/1,1,1,11,3,12,91000000,8,,127,1404080112
1404/8/1,1,1,11,3,7,91000000,5,,60,1404080107
1404/8/1,1,1,11,3,7,91000000,3,,60,1404080107
1404/8/1,1,1,11,3,19,91000000,8,,145,1404080119
1404/8/1,1,1,11,3,14,91000000,8,,225,1404080114
1404/8/1,1,1,11,3,3,91000000,8,,116,1404080103
1404/8/3,1,1,11,3,23,91000000,6,,94,1404080323
1404/8/3,1,1,11,3,23,91000000,2,,35,1404080323
1404/8/3,1,1,11,3,6,91000000,8,,239,1404080306
1404/8/3,1,1,11,3,4,91000000,8,,239,1404080304
1404/8/3,1,1,11,3,13,91000000,8,,171,1404080313
1404/8/3,1,1,11,3,31,91000000,8,,160,1404080331
1404/8/4,1,1,11,3,9,91000000,4,1,60,1404080409
1404/8/4,1,1,11,3,26,92000000,8,,620,1404080426
1404/8/4,1,1,11,3,9,91000000,3,2,93,1404080409
1404/8/4,1,1,11,3,24,91000000,8,,151,1404080424
1404/8/4,1,1,11,3,28,91000000,8,,140,1404080428
1404/8/4,1,1,11,3,15,91000000,8,,247,1404080415
1404/8/4,1,1,11,3,21,91000000,8,,130,1404080421
1404/8/5,1,1,11,3,5,91000000,8,,253,1404080505
1404/8/5,1,1,11,3,2,91000000,8,,121,1404080502
1404/8/5,1,1,11,3,25,91000000,8,,133,1404080525
1404/8/5,1,1,11,3,11,91000000,2,2,39,1404080511
1404/8/5,1,1,11,3,11,91000000,5,1,91,1404080511
1404/8/6,1,1,11,3,20,91000000,8,,232,1404080620
1404/8/6,1,1,11,3,29,91000000,8,,126,1404080629
1404/8/6,1,1,11,3,22,91000000,8,,168,1404080622
1404/8/6,1,1,11,3,1,91000000,8,,167,1404080601
104/8/7,1,1,11,3,16,91000000,5,1,82,104/0716
1404/8/7,1,2,11,3,16,91000000,2,2,47,1404080716
1404/8/7,1,2,11,3,12,91000000,8,,151,1404080712
1404/8/7,1,2,11,3,7,91000000,8,,116,1404080707
1404/8/7,1,2,11,3,3,91000000,8,,179,1404080703
1404/8/8,1,2,11,3,14,91000000,8,,132,1404080814
1404/8/8,1,2,11,3,19,91000000,6,,128,1404080819
1404/8/8,1,2,11,3,19,91000000,2,,29,1404080819
1404/8/8,1,2,11,3,23,91000000,7,,120,1404080823
1404/8/8,1,2,11,3,6,91000000,8,,108,1404080806
1404/8/8,1,2,11,3,4,91000000,8,,193,1404080804
1404/8/10,1,2,11,3,31,91000000,8,,144,1404081031
1404/8/10,1,2,11,3,26,91000000,7,,138,1404081026
1404/8/10,1,2,11,3,13,91000000,1,2,10,1404081013
1404/8/10,1,2,11,3,13,91000000,6,1,120,1404081013
1404/8/10,1,2,11,3,24,91000000,8,,138,1404081024
